5.172794550477490816e-01,4.125682413375560131e-02
1.446687287113494369e+00,-1.454845384145543041e-01
9.306558320845287335e-01,-5.700969379241763724e-01
-5.534813492926384804e-01,4.887412864455031314e-01
8.685110879000140782e-01,-4.592690271558114712e-01
-8.786345396398405061e-01,-2.000732739768749380e-01
7.404205066909328448e-01,-1.680789207635152271e+00
2.661318822974881315e-01,-2.232392457406415343e+00
-4.437039349457956861e-01,-6.408388646838260039e-01
-6.924546119469646710e-01,6.197317619137195921e-01
1.819737294101047079e-02,-6.386335571602025363e-01
-4.010599815521149192e-01,-1.851383186686278992e-01
-1.994584592504504927e+00,9.191974704838605792e-01
7.937817687918639065e-01,1.287354387429790581e+00
2.625847153334017747e+00,7.959608293158155767e-01
-1.791329659945335884e+00,-1.177519145077473087e-02
-2.018639940427358892e-01,6.520787103198567580e-01
-3.806219495502970451e-01,4.797656771290862432e-01
1.891418182400469439e-01,-2.509037249952952159e-02
-4.791090377375124137e-02,-6.407970298440145429e-01
9.350007528117163513e-01,6.645714146737562444e-01
-5.028012665749374832e-02,-4.635998922583469128e-01
9.593778957495424642e-01,-1.220134804071165036e+00
-1.190379466725475677e+00,-1.798081888483681556e+00
-6.656712159236671811e-01,-1.732476474303281666e-01
8.192096231400338713e-01,-1.145099264615463408e+00
1.712506688670168975e+00,-1.050515574155306692e-01
-5.424104228324834187e-01,-9.836010533716588178e-01
-3.496011546294264249e-01,2.611338030745478100e-01
1.396939867233582211e+00,-1.605283327712472285e+00
-3.479332899494150588e+00,5.534910496507428057e-01
-1.119723501376708626e-02,-8.728919351030632878e-01
-1.105259575463592103e+00,1.988350428382554824e+00
-6.070810676924245919e-02,-2.023393408695879359e-01
-8.902173272730700138e-01,-8.340369843447047460e-01
-2.534413727808997874e-01,-9.345076619117904659e-01
-1.307895715333855735e+00,3.121931869067532395e-01
1.482123623919294975e+00,5.355914839098934177e-01
8.929567835840939161e-01,-1.214050553136546862e+00
-1.681646420755066873e-01,8.162823163258809966e-01
2.109201847319539080e+00,-2.181500094042498006e+00
7.217356370028809032e-01,-2.668871530090705657e-01
1.434308304203823825e+00,8.899094847937089048e-01
6.008032661863583757e-01,5.850407078848828268e-01
-1.945220825631008843e+00,5.992611951601641840e-01
4.088602217194575172e-01,1.799552284361638776e-01
-2.143483837970307171e+00,1.303416321084296836e+00
-1.230251476516543097e+00,-1.174521016014650643e+00
-7.412283120891617338e-01,-4.830421333709037368e-01
3.665823579744075245e-01,-5.359336987359842874e-01
2.071178670862253046e+00,9.439061642764826621e-01
-1.200378237762244726e+00,1.165408557295311232e+00
8.259866782849066835e-01,-2.479737189304911105e-01
-3.521015581751111290e-01,-2.976240385415530376e+00
1.424752177308322043e+00,3.681443424976637013e-01
6.981028245889925321e-01,2.704337149385039885e-01
-1.226240967621944788e+00,-5.344005802974005626e-01
-1.843526209777076819e+00,-9.195198104977320153e-01
-1.422037369074561353e+00,2.079270405379999576e-01
-9.285023539910227663e-01,5.895751266936605228e-01
1.312812739287974262e+00,6.745045871886117261e-01
1.706545357798827933e-01,-1.015864498951509903e-01
2.483304356446499050e-01,-5.424831473134088533e-01
2.542511269713529920e+00,7.907735568803879733e-01
-9.414673025612626533e-01,-8.768039453084275348e-01
-5.838714298815717019e-01,-3.232412343165826929e-01
5.872928538496023920e-01,-1.110797632751012037e-01
1.304473148775318281e+00,-4.799916536449941318e-01
-1.101152851078365469e+00,-2.184439838062180339e+00
-1.868893352347272163e+00,-1.032098245233056266e+00
2.410864744469695675e-01,1.541401004784568041e-01
-5.062114912657687815e-02,-9.390969423641756242e-01
-1.747388074122418367e+00,2.587470837282214831e+00
7.493503198255945241e-01,-5.530632118623884930e-01
1.982257699046117705e-01,-1.686382325107920188e-01
4.069787301015946324e-01,-5.928404250254312169e-01
1.798872357454109228e+00,5.012358064894005816e-01
-5.558966916204181180e-02,-3.028247269049423873e-01
-2.226141030899956019e-01,7.145518199572140072e-02
-6.857690735705477270e-01,2.441059095679281921e+00
8.587146958915904404e-01,-2.911886400016878707e-01
-1.809364378023390119e+00,-7.361955800258297433e-01
-1.714400971339389845e-01,4.467441543988098229e-01
-9.717507502418831766e-01,1.470674821762494089e+00
-1.454799451498829166e+00,7.231708477376095345e-01
-2.791877756154169665e-01,-9.476305681567196437e-01
-6.801073381651736582e-01,3.798208714959415144e-01
-1.430481469136553885e-01,3.203227812244156536e-01
1.056781691061403627e+00,-1.039908671361898573e+00
-2.081293656472715359e+00,3.423529926728845485e+00
4.100137606567408888e-01,1.784681372586242265e+00
2.417096972612652328e-01,2.067157699081068334e-01
-9.228199219003575537e-01,4.431592998324730415e-01
6.610065210557390936e-01,1.332782274696178604e+00
7.009394516891049864e-01,-8.026100433927897682e-02
-1.464982795253598757e+00,-8.555517734807510655e-01
-2.051746119110795796e-01,2.693546786349836908e-01
-3.019715686960146583e-01,-1.574019183080616890e-01
6.640282106622690250e-01,9.786894789356124225e-01
1.642694935128729411e-02,-6.388547073902255402e-01
9.189921493022791543e-02,1.752093357546042895e+00
2.469267194907513729e-01,1.220700924844114077e+00
3.819322147059126538e-01,-5.829859884355574617e-02
-8.803252840205166851e-01,-4.904895178118243715e-01
-5.243256525303754412e-01,-4.570312832296463679e-01
-1.605543090647368443e+00,-1.654764886424072712e+00
5.696865111482189992e-01,8.989836576243258603e-01
7.460596743648698626e-01,1.024619682753201255e+00
-6.365081484118798594e-01,-5.770635367103803537e-01
1.072916330109116023e-01,-9.112930768994025321e-01
-8.232227041662893985e-01,8.987672388404879253e-01
1.114933133514564911e+00,-3.319216814314613906e-01
-7.787622858007691926e-03,-1.331043472505693270e-01
-3.577901627872372980e-01,-1.414184724998410525e+00
-3.395887728897088453e-01,-1.097537436251593057e+00
-7.941109127077126129e-01,6.241999901935429973e-02
-1.411390261545072411e-01,6.346503761378169406e-01
1.730042068978885350e+00,4.435971888409359631e-01
5.498477010834967871e-01,5.694716109038510110e-01
-3.915933069990764070e-01,7.983768133422514124e-01
1.557896631828496747e-01,2.404597933589170122e-01
4.923715326188464192e-01,-1.756027933154080900e+00
-3.035381592190979361e-01,-6.067149140661787232e-01
-1.153665817287156115e-01,1.238535802956489684e+00
-5.305522716785538995e-01,-8.664337404498621831e-02
-7.745575641999741245e-01,3.827892495312274490e-01
9.095209867023079653e-01,3.034356970803251397e+00
8.505998792615916404e-01,8.984045765962057617e-01
-8.315766856912296112e-02,-1.136646678149744849e+00
7.502687728546416635e-01,5.995116148547007251e-01
1.074823106483198343e+00,5.773074851984569822e-01
9.695060473402634660e-01,2.913572163371961121e+00
-4.220442967377436849e-01,-6.023287484138051262e-01
-9.462549008037821618e-01,7.188818500205358397e-01
-5.191887559869780011e-01,-4.445661598547990256e-01
-7.056968264970446825e-01,-9.375384802539225015e-01
1.847116537775277401e-01,2.282726854097529845e-01
2.447242175532491792e+00,5.629807577092398319e-01
-1.564192363895074322e+00,6.682304223722305148e-01
1.086188010807236592e+00,-1.667369811463578655e+00
1.988602434785180784e-01,6.027828541146056374e-01
-4.241388699403224050e-01,-1.162586335632174832e-02
-3.295600382282557472e-01,-1.422613934273184166e-01
-1.852259698852940950e+00,-9.884249763379407971e-01
4.390910863366818684e-01,-1.121127663768003296e-01
9.355679631012156147e-03,-2.693133870086886761e-01
-6.177052413393775421e-01,4.597405853125605679e-01
-1.029900441595534399e+00,3.234207275650264335e-01
1.673315183814013396e-01,-2.717077676646576651e-02
-2.511763463107927752e-01,7.723826481142119782e-01
-1.219079956497326894e-01,6.774180619746582588e-01
2.333615727676455531e+00,-2.800982259452780565e-01
1.462574996419202245e-01,-6.510427856972708094e-01
3.343377881466484403e-01,-2.134480557047641058e-01
1.159691308009440203e+00,1.055143682101437719e+00
-6.308248684861320621e-01,1.718701275558433827e-01
-8.031453179352953109e-01,-5.748474232230320613e-01
5.629077863336663379e-01,-5.902860041265544089e-01
1.187093779753084277e+00,1.724888281924726652e+00
6.151367299514250986e-01,4.414603694940152923e-01
-9.369027206929528839e-01,7.019610232615255407e-01
-9.930300914619379915e-01,1.288164242921854274e+00
1.972829050365613457e-01,-1.593783359942886557e+00
6.854165274556019982e-01,3.120735283089649537e-01
9.102507472914407316e-01,-6.413124404247348975e-01
-2.935168944901088706e-01,2.613012769856656869e-01
5.571563152511870287e-01,1.106662626811216299e+00
3.600427130026425671e-01,1.284535418474191060e+00
-8.097499390689621990e-01,1.265356134182595182e+00
-1.139576268657410463e+00,-7.793661466137713489e-01
-2.039631745981042688e+00,2.334586858111423080e+00
-3.341805347589879016e-01,1.431100561873019261e+00
-4.257002131428982983e-01,4.761514051200075315e-01
1.110066144424323387e+00,-6.695770324015268837e-01
-2.448925376718509850e-01,4.592214783073300111e-01
-9.637031000015553461e-01,-6.510756382313139801e-01
1.189447035927319707e+00,2.625388676616531858e-01
-2.766264132903878958e-01,2.501889661333846823e-03
2.425339214348762595e-01,6.202199830523841273e-01
1.667763720594456905e-02,9.992864483039202994e-02
1.247098400534116136e+00,1.854084609387150806e+00
8.649730708300219506e-01,7.763179080849679226e-01
-4.012380866907184762e-01,-4.328754018430396311e-01
-1.271468518599827124e+00,-8.305643198324648147e-01
-2.578954998925290232e-01,-1.731004341616791953e+00
1.923576739623746590e-01,-1.866358199366487669e-01
-2.153645375291374231e-01,2.952273334750592504e-01
1.181601332662291920e-01,-2.177503904021624859e+00
-1.273308288835162394e-01,-8.848237016262548993e-01
3.739304569249028987e-01,-9.242773245595040654e-01
4.036471338105980800e-01,-5.200451303384592272e-01
6.674452771121015537e-01,5.215273749890846355e-01
8.352266796671035942e-02,6.092081647845862813e-01
9.847094153752816714e-01,-1.891776116842288857e+00
-1.485247800600090207e+00,2.167271761026972471e-02
1.052776398515775202e+00,9.063723647423872487e-01
-8.553697661918091555e-01,-2.611622275873641374e+00
7.688673582489103930e-01,7.090894629604798105e-01
-1.823957072209806130e-01,1.007413148215952514e+00
1.504753924087037564e+00,1.079176974483051943e+00
1.228020867885179390e+00,7.100345098708275016e-01
-8.727582283451065792e-02,2.255073173153540611e-01
-7.489638942228602492e-01,-1.985705615086618137e-01
-1.236525169998350604e+00,1.633942971736393746e-01
-3.742328477727759339e-01,8.068090535747958203e-01
5.291401977833758430e-01,-8.388149788728959111e-01
1.084241911063037245e+00,-2.226898791933470609e-02
9.184837078554334289e-01,1.087084285501666719e-01
-2.263065558578576386e+00,-9.748627997015401059e-01
-1.426372380143632324e+00,-9.759707206895316955e-02
-8.340149385854325192e-01,1.176297130159605908e+00
4.303213399712641496e-01,5.908131194450930712e-01
2.146801736104578806e-01,1.576716879174569819e+00
2.672039731087416659e+00,8.832004965709283617e-01
4.425076018933541966e-01,-8.317417738442764996e-01
-4.443032738868723519e-01,3.693516852988972254e-01
8.235559079981826791e-01,-1.064550963279981222e+00
1.055760737701928687e+00,8.200043319102232608e-01
-1.825835803805095470e+00,-2.114362916122920488e-01
6.519373565465577114e-01,1.816085450028103593e-02
6.673835015189641950e-01,-2.083728662658922148e-02
2.807650121526377718e-01,1.112669755650891545e+00
5.569803844041699703e-01,-1.153109588861465307e+00
-2.176066877113457254e-01,-2.028803467826706952e-01
1.196144859184587794e+00,-1.021571575592961523e+00
7.241968713379999534e-02,1.828338568627752458e+00
2.014349251593989365e+00,-1.325357029050400870e+00
-8.187270764814472690e-01,-1.224538431140868022e+00
-6.526725893197344863e-01,-1.411428380158912810e-01
5.713460906421438112e-01,5.373039872715609233e-01
3.209207653269166016e-01,1.005422434475510940e+00
